step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
197,35.000012074876985,35.00157257649614,5.0,0.00012352807666244356,0.00012352807666244356,0.9998764719233375,21.212082946564887
198,34.99999972375767,35.001572775292516,5.0,0.00012352719068508508,0.00012352719068508508,0.9998764728093149,21.212091540018317
199,34.9999873711296,35.001572780085354,5.0,0.00012352629000179634,0.00012352629000179634,0.9998764737099982,21.212100271716334
200,34.9999750200413,35.001572590876314,5.0,0.00012352537483538987,0.00012352537483538987,0.9998764746251646,21.212109139501845
201,34.99996267354084,35.00157220771499,5.0,0.00012352444541225132,0.00012352444541225132,0.9998764755545877,21.212118141184188
202,34.9999503346751,35.00157163069889,5.0,0.00012352350196228413,0.00012352350196228413,0.9998764764980377,21.212127274539675
203,34.99993800648899,35.00157085997339,5.0,0.00012352254471884887,0.00012352254471884887,0.9998764774552812,21.212136537312144
204,34.99992569202472,35.00156989573171,5.0,0.00012352157391870962,0.00012352157391870962,0.9998764784260813,21.212145927213527
205,34.999913394321034,35.00156873821488,5.0,0.0001235205898019699,0.0001235205898019699,0.9998764794101981,21.212155441924395
206,34.999901116412474,35.00156738771163,5.0,0.00012351959261201702,0.00012351959261201702,0.999876480407388,21.212165079094568
207,34.99988886132861,35.001565844558385,5.0,0.0001235185825954587,0.0001235185825954587,0.9998764814174046,21.21217483634366
208,34.9998766320933,35.00156410913912,5.0,0.00012351756000206318,0.00012351756000206318,0.9998764824399979,21.2121847112617
209,34.99986443172394,35.001562181885284,5.0,0.00012351652508469686,0.00012351652508469686,0.9998764834749153,21.21219470140971
210,34.99985226323074,35.001560063275704,5.0,0.00012351547809926012,0.00012351547809926012,0.9998764845219007,21.212204804320322
211,34.99984012961595,35.00155775383645,5.0,0.0001235144193046246,0.0001235144193046246,0.9998764855806954,21.212215017498373
212,34.99982803387311,35.0015552541407,5.0,0.00012351334896256897,0.00012351334896256897,0.9998764866510375,21.21222533842156
213,34.999815978986355,35.00155256480859,5.0,0.0001235122673377121,0.0001235122673377121,0.9998764877326622,21.212235764541013
214,34.999803967929644,35.0015496865071,5.0,0.0001235111746974498,0.0001235111746974498,0.9998764888253026,21.212246293281968
215,34.99979200366604,35.00154661994982,5.0,0.00012351007131188575,0.00012351007131188575,0.9998764899286882,21.21225692204439
216,34.99978008914696,35.001543365896836,5.0,0.0001235089574537666,0.0001235089574537666,0.9998764910425463,21.212267648203603
217,34.99976822731147,35.00153992515449,5.0,0.0001235078333984129,0.0001235078333984129,0.9998764921666016,21.21227846911098
218,34.99975642108554,35.0015362985752,5.0,0.00012350669942364913,0.00012350669942364913,0.9998764933005764,21.21228938209456
219,34.999744673381336,35.00153248705727,5.0,0.00012350555580973755,0.00012350555580973755,0.9998764944441902,21.212300384459724
220,34.99973298709648,35.001528491544605,5.0,0.00012350440283930692,0.00012350440283930692,0.9998764955971607,21.212311473489866
221,34.99972136511336,35.001524313026536,5.0,0.0001235032407972825,0.0001235032407972825,0.9998764967592028,21.21232264644706
222,34.999709810298405,35.00151995253754,5.0,0.0001235020699708154,0.0001235020699708154,0.9998764979300292,21.212333900572734
223,34.999698325501384,35.00151541115699,5.0,0.0001235008906492108,0.0001235008906492108,0.9998764991093508,21.21234523308838
224,34.9996869135547,35.00151069000888,5.0,0.0001234997031238561,0.0001234997031238561,0.9998765002968761,21.21235664119619
225,34.99967557727267,35.001505790261554,5.0,0.00012349850768815076,0.00012349850768815076,0.9998765014923119,21.212368122079813
226,34.99966431945087,35.00150071312742,5.0,0.00012349730463742856,0.00012349730463742856,0.9998765026953625,21.212379672904984
227,34.999653142865434,35.00149545986263,5.0,0.00012349609426889023,0.00012349609426889023,0.9998765039057311,21.212391290820282
228,34.99964205027234,35.00149003176678,5.0,0.00012349487688152514,0.00012349487688152514,0.9998765051231184,21.2124029729578
229,34.99963104440676,35.00148443018257,5.0,0.00012349365277603973,0.00012349365277603973,0.9998765063472239,21.212414716433894
230,34.99962012798239,35.0014786564955,5.0,0.0001234924222547804,0.0001234924222547804,0.9998765075777453,21.21242651834983
231,34.99960930369075,35.0014727121335,5.0,0.00012349118562166253,0.00012349118562166253,0.9998765088143783,21.21243837579257
232,34.99959857420054,35.00146659856657,5.0,0.00012348994318209082,0.00012348994318209082,0.9998765100568179,21.212450285835455
